999.707,-0.0765149,7.65008
999.706,-0.0766149,7.66008
999.706,-0.076715,7.67008
999.705,-0.0768151,7.68008
999.704,-0.0769151,7.69008
999.703,-0.0770152,7.70008
999.702,-0.0771152,7.71008
999.702,-0.0772153,7.72008
999.701,-0.0773154,7.73008
999.7,-0.0774154,7.74008
999.699,-0.0775155,7.75008
999.698,-0.0776156,7.76008
999.698,-0.0777156,7.77008
999.697,-0.0778157,7.78008
999.696,-0.0779157,7.79008
999.695,-0.0780158,7.80008
999.695,-0.0781159,7.81008
999.694,-0.0782159,7.82008
999.693,-0.078316,7.83008
999.692,-0.078416,7.84008
999.691,-0.0785161,7.85008
999.691,-0.0786162,7.86009
999.69,-0.0787162,7.87009
999.689,-0.0788163,7.88009
999.688,-0.0789163,7.89009
999.687,-0.0790164,7.90009
999.687,-0.0791165,7.91009
999.686,-0.0792165,7.92009
999.685,-0.0793166,7.93009
999.684,-0.0794167,7.94009
999.683,-0.0795167,7.95009
999.683,-0.0796168,7.96009
999.682,-0.0797168,7.97009
999.681,-0.0798169,7.98009
999.68,-0.079917,7.99009
999.679,-0.080017,8.00009
999.679,-0.0801171,8.01009
999.678,-0.0802171,8.02009
999.677,-0.0803172,8.03009
999.676,-0.0804173,8.04009
999.675,-0.0805173,8.05009
999.675,-0.0806174,8.06009
999.674,-0.0807175,8.07009
999.673,-0.0808175,8.08009
999.672,-0.0809176,8.09009
999.672,-0.0810177,8.10009
999.671,-0.0811177,8.11009
999.67,-0.0812178,8.12009
999.669,-0.0813179,8.13009
999.668,-0.0814179,8.14009
999.668,-0.081518,8.15009
999.667,-0.0816181,8.16009
999.666,-0.0817181,8.17009
999.665,-0.0818182,8.18009
999.664,-0.0819183,8.19009
999.664,-0.0820184,8.20009
999.663,-0.0821184,8.21009
999.662,-0.0822185,8.22009
999.661,-0.0823186,8.23009
999.66,-0.0824186,8.24009
999.659,-0.0825187,8.25009
999.659,-0.0826188,8.26009
999.658,-0.0827188,8.27009
999.657,-0.0828189,8.28009
999.656,-0.082919,8.29009
999.655,-0.083019,8.30009
999.654,-0.0831191,8.31009
999.654,-0.0832192,8.3201
999.653,-0.0833192,8.3301
999.652,-0.0834193,8.3401
999.651,-0.0835194,8.3501
999.65,-0.0836195,8.3601
999.649,-0.0837195,8.3701
999.648,-0.0838196,8.3801
999.648,-0.0839197,8.3901
999.647,-0.0840197,8.4001
999.646,-0.0841198,8.4101
999.645,-0.0842199,8.4201
999.644,-0.0843199,8.4301
999.643,-0.08442,8.4401
999.642,-0.0845201,8.4501
999.642,-0.0846201,8.4601
999.641,-0.0847202,8.4701
999.64,-0.0848203,8.4801
999.639,-0.0849203,8.4901
999.638,-0.0850204,8.5001
999.637,-0.0851205,8.5101
999.636,-0.0852206,8.5201
999.636,-0.0853206,8.5301
999.635,-0.0854207,8.5401
999.634,-0.0855208,8.5501
999.633,-0.0856209,8.5601
999.632,-0.0857209,8.5701
999.631,-0.085821,8.5801
999.63,-0.0859211,8.5901
999.63,-0.0860212,8.6001
999.629,-0.0861212,8.6101
999.628,-0.0862213,8.6201
999.627,-0.0863214,8.6301
999.626,-0.0864215,8.6401
999.625,-0.0865216,8.6501
999.624,-0.0866216,8.6601
999.624,-0.0867217,8.6701
999.623,-0.0868218,8.6801
999.622,-0.0869219,8.6901
999.621,-0.0870219,8.7001
999.62,-0.087122,8.7101
999.619,-0.0872221,8.7201
999.618,-0.0873222,8.7301
999.618,-0.0874222,8.7401
999.617,-0.0875223,8.7501
999.616,-0.0876224,8.76011
999.615,-0.0877225,8.77011
999.614,-0.0878225,8.78011
999.613,-0.0879226,8.79011
999.612,-0.0880227,8.80011
999.612,-0.0881228,8.81011
999.611,-0.0882228,8.82011
999.61,-0.0883229,8.83011
999.609,-0.088423,8.84011
999.608,-0.0885231,8.85011
999.607,-0.0886232,8.86011
999.606,-0.0887232,8.87011
999.605,-0.0888233,8.88011
999.604,-0.0889234,8.89011
999.604,-0.0890235,8.90011
999.603,-0.0891235,8.91011
999.602,-0.0892236,8.92011
999.601,-0.0893237,8.93011
999.6,-0.0894238,8.94011
999.599,-0.0895238,8.95011
999.598,-0.0896239,8.96011
999.597,-0.089724,8.97011
999.596,-0.0898241,8.98011
999.595,-0.0899242,8.99011
999.594,-0.0900243,9.00011
999.594,-0.0901243,9.01011
999.593,-0.0902244,9.02011
999.592,-0.0903245,9.03011
999.591,-0.0904246,9.04011
999.59,-0.0905247,9.05011
999.589,-0.0906248,9.06011
999.588,-0.0907248,9.07011
999.587,-0.0908249,9.08011
999.586,-0.090925,9.09011
999.585,-0.0910251,9.10011
999.584,-0.0911252,9.11011
999.583,-0.0912253,9.12011
